Date,DAX,SPX,DAX_Return,SPX_Return
2018-01-16,13246.330078125,2776.419921875,0.00981304599909828,-0.353071326160267
2018-01-17,13183.9599609375,2802.56005859375,-0.471960261260716,0.9371006206502086
2018-01-18,13281.4296875,2798.030029296875,0.7365859225883252,-0.1617697497473624
2018-01-19,13434.4501953125,2810.300048828125,1.1455522473826047,0.4375647986990156
2018-01-22,13463.6904296875,2832.969970703125,0.21741462579627002,0.803436438221324
2018-01-23,13559.599609375,2839.1298828125,0.709829056736008,0.21720049682223191
2018-01-24,13414.740234375,2837.5400390625,-1.0740634872462589,-0.05601325472320471
2018-01-25,13298.3603515625,2839.25,-0.8713374081147852,0.06024393988328895
2018-01-26,13340.169921875,2872.8701171875,0.3139032387620415,1.1771638106084168
2018-01-29,13324.48046875,2853.530029296875,-0.11767980982904534,-0.6754736284863033
2018-01-30,13197.7099609375,2822.429931640625,-0.9559653345992171,-1.0958642805337084
2018-01-31,13189.48046875,2823.81005859375,-0.062374904795151474,0.04888658586947881
2018-02-01,13003.900390625,2821.97998046875,-1.4170235176258565,-0.06482983520233253
2018-02-02,12785.16015625,2762.1298828125,-1.6964206957933374,-2.143668051669881
2018-02-05,12687.490234375,2648.93994140625,-0.766864845438969,-4.184254093838143
2018-02-06,12392.66015625,2695.139892578125,-2.3512112624861423,1.7290573348937088
2018-02-07,12590.4296875,2681.659912109375,1.583260227071189,-0.5014138223752627
2018-02-08,12260.2900390625,2581.0,-2.657138916884804,-3.82590522458017
2018-02-09,12107.48046875,2619.550048828125,-1.2542105433337094,1.4825645199524344
2018-02-12,12282.76953125,2656.0,1.4373947010316948,1.3818665678186273
2018-02-13,12196.5,2662.93994140625,-0.7048403817393866,0.2609521980277558
2018-02-14,12339.16015625,2698.6298828125,1.1628932176552542,1.3313439808897014
2018-02-15,12346.169921875,2731.199951171875,0.05679296806019801,1.199686177677526
2018-02-16,12451.9599609375,2732.219970703125,0.8532149910758674,0.03733996499216942
2018-02-20,12487.900390625,2716.260009765625,0.288216967219013,-0.5858517106837343
2018-02-21,12470.490234375,2701.330078125,-0.1395134753319379,-0.5511664483310909
2018-02-22,12461.91015625,2703.9599609375,-0.06882673412330949,0.09730774855778604
2018-02-23,12483.7900390625,2747.300048828125,0.1754201185131066,1.5901278245121022
2018-02-26,12527.0400390625,2779.60009765625,0.34585052135625294,1.16884386206274
2018-02-27,12490.73046875,2744.280029296875,-0.2902704363332286,-1.2788311441467541
2018-02-28,12435.849609375,2713.830078125,-0.44034077584076714,-1.1157806083656079
2018-03-01,12190.9404296875,2677.669921875,-1.9890310802532734,-1.3413965854876448
2018-03-02,11913.7099609375,2691.25,-2.3003253633673744,0.5058785485198549
2018-03-05,12090.8701171875,2720.93994140625,1.4760797507517756,1.097161761052657
2018-03-06,12113.8701171875,2728.1201171875,0.19004547621472698,0.26353829319968103
2018-03-07,12245.3603515625,2726.800048828125,1.079603164699458,-0.0483991825716375
2018-03-08,12355.5703125,2738.969970703125,0.895988039974117,0.4453148208884627
2018-03-09,12346.6796875,2786.570068359375,-0.07198231241192149,1.7229546741207586
2018-03-12,12418.3896484375,2783.02001953125,0.5791234450782304,-0.1274797337998416
2018-03-13,12221.0302734375,2765.31005859375,-1.6020149545101428,-0.6383910414314703
2018-03-14,12237.740234375,2749.47998046875,0.1366378046839135,-0.5740969825188785
2018-03-15,12345.5595703125,2747.330078125,0.8771810793244935,-0.07822363990965508
2018-03-16,12389.580078125,2752.010009765625,0.355935360889822,0.17019979472317417
2018-03-19,12217.01953125,2712.919921875,-1.4025779952020825,-1.4306040541373417
2018-03-20,12307.330078125,2716.93994140625,0.7365003071754479,0.14807086617189258
2018-03-21,12309.150390625,2711.929931640625,0.014789380680393045,-0.18456921256294062
2018-03-22,12100.080078125,2643.68994140625,-1.7130849385989584,-2.5484886972854417
2018-03-23,11886.3095703125,2588.260009765625,-1.7824789049254792,-2.1189807311750664
2018-03-26,11787.259765625,2658.550048828125,-0.8368014241291617,2.6795040706035387
2018-03-27,11970.830078125,2612.6201171875,1.5453596391853928,-1.7427285645321902
2018-03-28,11940.7099609375,2605.0,-0.2519296797192089,-0.2920918899462677
2018-03-29,12096.73046875,2640.8701171875,1.298163998362742,1.3675777493843446
2018-04-03,12002.4501953125,2614.449951171875,-0.7824395007189979,-1.005472102775468
2018-04-04,11957.900390625,2644.68994140625,-0.371863140021621,1.150010234644679
2018-04-05,12305.1904296875,2662.840087890625,2.862897903271786,0.6839421401651201
2018-04-06,12241.26953125,2604.469970703125,-0.520816794169851,-2.2164067057064987
2018-04-09,12261.75,2613.159912109375,0.16716693624826806,0.33309949675928296
2018-04-10,12397.3203125,2656.8701171875,1.0995684485054058,1.6588598996314068
2018-04-11,12293.9697265625,2642.18994140625,-0.8371469401042269,-0.5540685772461174
2018-04-12,12415.009765625,2663.989990234375,0.9797329533186443,0.8216898697657044
2018-04-13,12442.400390625,2656.300048828125,0.2203820584186531,-0.2890799826706634
2018-04-16,12391.41015625,2677.840087890625,-0.41065229143964255,0.8076336801563068
2018-04-17,12585.5703125,2706.389892578125,1.5547441177469965,1.060507161386675
2018-04-18,12590.830078125,2708.639892578125,0.04178330198054071,0.08310204075532665
2018-04-19,12567.419921875,2693.1298828125,-0.18610327035182636,-0.574258179583257
2018-04-20,12540.5,2670.139892578125,-0.2144337904055361,-0.8573177188352707
2018-04-23,12572.3896484375,2670.2900390625,0.25397049901375035,0.005623011118453955
2018-04-24,12550.8203125,2634.56005859375,-0.17170848208160167,-1.3470888006475166
2018-04-25,12422.2998046875,2639.39990234375,-1.0292798164380736,0.18353742328236347
2018-04-26,12500.4697265625,2666.93994140625,0.6272992904089841,1.0380144187376954
2018-04-27,12580.8701171875,2669.909912109375,0.6411193861240887,0.11130052713638149
2018-04-30,12612.1103515625,2648.050048828125,0.24800757835215415,-0.8221192548921248
2018-05-02,12802.25,2635.669921875,1.496344535588001,-0.4686149030374893
2018-05-03,12690.150390625,2629.72998046875,-0.8794803958704245,-0.22562175850640762
2018-05-04,12819.599609375,2663.419921875,1.0149086517631467,1.2729810028334958
2018-05-07,12948.1396484375,2672.6298828125,0.9976902047866911,0.3451980554989958
2018-05-08,12912.2099609375,2671.919921875,-0.2778749024032272,-0.02656766117338216
2018-05-09,12943.0595703125,2697.7900390625,0.23863316510655924,0.9635647934868785
2018-05-10,13022.8701171875,2723.070068359375,0.6147347633710826,0.9327011603848374
2018-05-11,13001.240234375,2727.719970703125,-0.16622960401712433,0.1706139270961256
2018-05-14,12977.7099609375,2730.1298828125,-0.1811488123663539,0.08830995101265589
