Date,Clayton_VaR_99,Clayton_ES_99,Clayton_Weight_SPX,Clayton_Weight_DAX,Clayton_Vol_SPX,Clayton_Vol_DAX,Clayton_Rho,Clayton_Nu_SPX,Clayton_Nu_DAX,Gumbel_VaR_99,Gumbel_ES_99,Gumbel_Weight_SPX,Gumbel_Weight_DAX,Gumbel_Vol_SPX,Gumbel_Vol_DAX,Gumbel_Rho,Gumbel_Nu_SPX,Gumbel_Nu_DAX
2020-12-23,-2.2157527226009845,-2.7344753043501897,0.7,0.30000000000000004,0.7419919284407467,1.3152761472682586,0.7196113329163154,5.152874607360565,5.675191924490912,-2.1100595694456517,-2.6876018524497587,0.7,0.30000000000000004,0.7419919284407467,1.3152761472682586,0.7196113329163154,5.152874607360565,5.675191924490912
2020-12-28,-2.1223708174923948,-2.7017391403193813,0.7,0.30000000000000004,0.6968363856672445,1.3068807915538803,0.7196113329163154,5.148066988759481,5.681440712888747,-2.055960535896414,-2.554594772553639,0.7,0.30000000000000004,0.6968363856672445,1.3068807915538803,0.7196113329163154,5.148066988759481,5.681440712888747
2020-12-29,-2.143936242975426,-2.7058617420541697,0.7,0.30000000000000004,0.6601013689362879,1.320901635080526,0.7196113329163154,5.153613120965396,5.690531810737278,-2.0722153058914703,-2.5572719699135082,0.7,0.30000000000000004,0.6601013689362879,1.320901635080526,0.7196113329163154,5.153613120965396,5.690531810737278
2020-12-30,-1.9790115469509049,-2.4722138928758306,0.7,0.30000000000000004,0.6545603441899447,1.264267371005351,0.7196113329163154,5.150534191227733,5.6849854595673,-1.934296094048812,-2.4023394058258463,0.7,0.30000000000000004,0.6545603441899447,1.264267371005351,0.7196113329163154,5.150534191227733,5.6849854595673
2021-01-04,-1.8927145679009687,-2.394625428977346,0.7,0.30000000000000004,0.6147598191276409,1.2140050642338633,0.7196113329163154,5.145388970973707,5.680701414988347,-1.8508150382023594,-2.2977999674389498,0.7,0.30000000000000004,0.6147598191276409,1.2140050642338633,0.7196113329163154,5.145388970973707,5.680701414988347
2021-01-05,-2.1109499942586596,-2.6554721572984974,0.7,0.30000000000000004,0.7493499886388816,1.16085123329601,0.7196113329163154,5.155497813560361,5.673955563873633,-2.023978505785085,-2.6492127157685874,0.7,0.30000000000000004,0.7493499886388816,1.16085123329601,0.7196113329163154,5.155497813560361,5.673955563873633
2021-01-06,-2.097430690629027,-2.631149062412553,0.7,0.30000000000000004,0.7045945783752002,1.127900428934181,0.7196113329163154,5.157888087088249,5.674088013471204,-2.001590738236118,-2.547042485154718,0.7,0.30000000000000004,0.7045945783752002,1.127900428934181,0.7196113329163154,5.157888087088249,5.674088013471204
2021-01-07,-2.030921820357675,-2.5339669772428626,0.7,0.30000000000000004,0.6634945543209916,1.19587080982983,0.7196113329163154,5.160849311639827,5.685238762480966,-1.9108346699239156,-2.405490985018123,0.7,0.30000000000000004,0.6634945543209916,1.19587080982983,0.7196113329163154,5.160849311639827,5.685238762480966
2021-01-08,-1.9692853886838773,-2.4638343169630175,0.7,0.30000000000000004,0.6311297337940528,1.152749886675082,0.7196113329163154,5.160599526417172,5.681639944710671,-1.914866066492054,-2.369459942126777,0.7,0.30000000000000004,0.6311297337940528,1.152749886675082,0.7196113329163154,5.160599526417172,5.681639944710671
2021-01-11,-1.8514171395522048,-2.3064493900352434,0.7,0.30000000000000004,0.5963330072344808,1.1138936106721213,0.7196113329163154,5.166350589546299,5.67873587978552,-1.7669196781566618,-2.243939718367865,0.7,0.30000000000000004,0.5963330072344808,1.1138936106721213,0.7196113329163154,5.166350589546299,5.67873587978552
2021-01-12,-1.9521014949468773,-2.4839373369501283,0.7,0.30000000000000004,0.6880044222559104,1.101451216988408,0.7196113329163154,5.176654041646839,5.684219712499051,-1.8964579383206397,-2.39594313493685,0.7,0.30000000000000004,0.6880044222559104,1.101451216988408,0.7196113329163154,5.176654041646839,5.684219712499051
2021-01-13,-1.9457103653164887,-2.4448544289194296,0.7,0.30000000000000004,0.6582246370228426,1.0563938138641904,0.7196113329163154,5.170916304035261,5.677993701074268,-1.807930974774738,-2.288623939830022,0.7,0.30000000000000004,0.6582246370228426,1.0563938138641904,0.7196113329163154,5.170916304035261,5.677993701074268
2021-01-14,-1.7879362554801763,-2.2476020321776082,0.7,0.30000000000000004,0.6187623968151426,1.012803221850015,0.7196113329163154,5.165808361746985,5.671023105912665,-1.7305184957379784,-2.207009780229612,0.7,0.30000000000000004,0.6187623968151426,1.012803221850015,0.7196113329163154,5.165808361746985,5.671023105912665
2021-01-15,-1.847926686335325,-2.3866043890415285,0.7,0.30000000000000004,0.6575606370629025,0.9752954931332716,0.7196113329163154,5.169019142704858,5.665413980717867,-1.7561725641993755,-2.2425087967026758,0.7,0.30000000000000004,0.6575606370629025,0.9752954931332716,0.7196113329163154,5.169019142704858,5.665413980717867
2021-01-19,-2.077367715552653,-2.618088534034485,0.7,0.30000000000000004,0.7687465540433545,1.0493751250382337,0.7196113329163154,5.1797208316917995,5.6786389888185065,-2.046282318051664,-2.6323840970379866,0.7,0.30000000000000004,0.7687465540433545,1.0493751250382337,0.7196113329163154,5.1797208316917995,5.6786389888185065
2021-01-20,-2.0630640095398975,-2.5925012237948777,0.7,0.30000000000000004,0.7231526533162428,1.0070271292563608,0.7196113329163154,5.183974353931476,5.671836766578999,-1.9842573108517891,-2.555077785294307,0.7,0.30000000000000004,0.7231526533162428,1.0070271292563608,0.7196113329163154,5.183974353931476,5.671836766578999
2021-01-21,-2.0129770079876814,-2.5525894116275114,0.7,0.30000000000000004,0.685792544578612,0.9894015121874022,0.7196113329163154,5.190591560390396,5.673628850140305,-1.9323640051451494,-2.436811364715741,0.7,0.30000000000000004,0.685792544578612,0.9894015121874022,0.7196113329163154,5.190591560390396,5.673628850140305
2021-01-22,-1.8096959585444905,-2.316366832612434,0.7,0.30000000000000004,0.6432144924440163,0.9518307085085075,0.7196113329163154,5.1839161674117475,5.667631953881291,-1.7216679244961073,-2.2084527996528345,0.7,0.30000000000000004,0.6432144924440163,0.9518307085085075,0.7196113329163154,5.1839161674117475,5.667631953881291
2021-01-25,-1.8473436341043346,-2.3984485979251384,0.7,0.30000000000000004,0.6686261814115562,0.9200416410845358,0.7196113329163154,5.183737619572189,5.66347445771926,-1.777530869605471,-2.2903199970305828,0.7,0.30000000000000004,0.6686261814115562,0.9200416410845358,0.7196113329163154,5.183737619572189,5.66347445771926
2021-01-26,-1.8280506575258908,-2.313085514732009,0.7,0.30000000000000004,0.6289111959997004,1.0376889930514173,0.7196113329163154,5.180704479995995,5.672531301773634,-1.787041058147241,-2.263271285498443,0.7,0.30000000000000004,0.6289111959997004,1.0376889930514173,0.7196113329163154,5.180704479995995,5.672531301773634
2021-01-27,-1.8614860311773707,-2.3646234649577274,0.7,0.30000000000000004,0.6241535105769429,1.1064516480306474,0.7196113329163154,5.177312911075633,5.683431248421411,-1.7825917636301112,-2.2534242635408464,0.7,0.30000000000000004,0.6241535105769429,1.1064516480306474,0.7196113329163154,5.177312911075633,5.683431248421411
2021-01-28,-2.8604986228403364,-3.6088367542543476,0.44266580876309664,0.5573341912369034,1.2510741704927983,1.211424450550944,0.7196113329163154,5.117393202598022,5.6945916479665035,-2.8242060156626803,-3.5370350722845894,0.44266580876309664,0.5573341912369034,1.2510741704927983,1.211424450550944,0.7196113329163154,5.117393202598022,5.6945916479665035
2021-01-29,-2.816675021697242,-3.447935948873795,0.4998240795048952,0.5001759204951048,1.1609922655059108,1.1608777366817888,0.7196113329163154,5.11674940267749,5.688654403385639,-2.7900126221914507,-3.4756790873893353,0.4998240795048952,0.5001759204951048,1.1609922655059108,1.1608777366817888,0.7196113329163154,5.11674940267749,5.688654403385639
2021-02-01,-3.2263978423498108,-4.0852538794561655,0.3,0.7,1.4517870227129097,1.2418959918655226,0.7196113329163154,5.1250070301566835,5.701035906054273,-3.1410640667190464,-3.9165890483700467,0.3,0.7,1.4517870227129097,1.2418959918655226,0.7196113329163154,5.1250070301566835,5.701035906054273
2021-02-02,-3.2033061787560295,-4.061212671082706,0.3738861020828951,0.6261138979171049,1.3474584315701086,1.2547261561518182,0.7196113329163154,5.130161015416558,5.70988427783311,-3.0981081580134093,-3.8346071672404958,0.3738861020828951,0.6261138979171049,1.3474584315701086,1.2547261561518182,0.7196113329163154,5.130161015416558,5.70988427783311
2021-02-03,-3.1582749306571847,-3.9783501082643102,0.539525747278237,0.460474252721763,1.2541044625624511,1.2822348301229145,0.7196113329163154,5.137128737972146,5.719942012467929,-3.0410560209878073,-3.7830942505800924,0.539525747278237,0.460474252721763,1.2541044625624511,1.2822348301229145,0.7196113329163154,5.137128737972146,5.719942012467929
2021-02-04,-2.928338223483149,-3.6868386664048005,0.6177614645291784,0.38223853547082165,1.160041165748994,1.2398191545807333,0.7196113329163154,5.131899705180241,5.718174511360327,-2.889430362541238,-3.6374058897454598,0.6177614645291784,0.38223853547082165,1.160041165748994,1.2398191545807333,0.7196113329163154,5.131899705180241,5.718174511360327
2021-02-05,-2.9474514138954517,-3.800793447240122,0.6992200929436058,0.30077990705639424,1.081138099236238,1.2117671318662735,0.7196113329163154,5.136403294215698,5.719758209232754,-2.85657694564674,-3.66355173294413,0.6992200929436058,0.30077990705639424,1.081138099236238,1.2117671318662735,0.7196113329163154,5.136403294215698,5.719758209232754
2021-02-08,-2.6558852498698102,-3.3533283214946836,0.7,0.30000000000000004,1.0055482517791816,1.159122398683593,0.7196113329163154,5.133313206877116,5.713180275492704,-2.5962712041227998,-3.3624109111447935,0.7,0.30000000000000004,1.0055482517791816,1.159122398683593,0.7196113329163154,5.133313206877116,5.713180275492704
2021-02-09,-2.5387025136953074,-3.2454758730821105,0.7,0.30000000000000004,0.9388247918591245,1.1094969345534076,0.7196113329163154,5.13497601063608,5.706327475532665,-2.4798241490273716,-3.136116793292169,0.7,0.30000000000000004,0.9388247918591245,1.1094969345534076,0.7196113329163154,5.13497601063608,5.706327475532665
2021-02-10,-2.393220606630084,-3.0488188655202944,0.7,0.30000000000000004,0.8960199031706167,1.070801925291705,0.7196113329163154,5.129909370382449,5.703164643505589,-2.3193568568790237,-2.9458664982866045,0.7,0.30000000000000004,0.8960199031706167,1.070801925291705,0.7196113329163154,5.129909370382449,5.703164643505589
2021-02-11,-2.314351655642676,-2.90879919592132,0.7,0.30000000000000004,0.8548290533635703,1.0455578894649176,0.7196113329163154,5.125021863827329,5.7045035624463285,-2.239842175011078,-2.9269632914375334,0.7,0.30000000000000004,0.8548290533635703,1.0455578894649176,0.7196113329163154,5.125021863827329,5.7045035624463285
2021-02-12,-2.1852769480745726,-2.7944891070092104,0.7,0.30000000000000004,0.7986018930135412,1.0250258073439136,0.7196113329163154,5.1199712033246945,5.705879244929777,-2.1054025643371963,-2.7376401820506224,0.7,0.30000000000000004,0.7986018930135412,1.0250258073439136,0.7196113329163154,5.1199712033246945,5.705879244929777
2021-02-16,-2.1045885545443457,-2.672928547145128,0.7,0.30000000000000004,0.7486996285008739,0.9835191579031525,0.7196113329163154,5.118362651342545,5.698804378008081,-2.043613044327411,-2.622046422091319,0.7,0.30000000000000004,0.7486996285008739,0.9835191579031525,0.7196113329163154,5.118362651342545,5.698804378008081
2021-02-17,-1.9732407462644173,-2.489443593273691,0.7,0.30000000000000004,0.7171225732073992,0.9445162975355854,0.7196113329163154,5.11375711155529,5.691669960654638,-1.8732486643646606,-2.4168672391437864,0.7,0.30000000000000004,0.7171225732073992,0.9445162975355854,0.7196113329163154,5.11375711155529,5.691669960654638
2021-02-18,-1.9393106692236126,-2.4650505762787818,0.7,0.30000000000000004,0.690523774976839,0.9800188888925406,0.7196113329163154,5.1089869981160385,5.704579349721902,-1.8157829594701957,-2.3022261104885775,0.7,0.30000000000000004,0.690523774976839,0.9800188888925406,0.7196113329163154,5.1089869981160385,5.704579349721902
2021-02-19,-1.988775395102759,-2.543457285301948,0.7,0.30000000000000004,0.7392683144383317,0.944320152426516,0.7196113329163154,5.113883898735819,5.699237933203091,-1.9105643571832003,-2.4432880736514426,0.7,0.30000000000000004,0.7392683144383317,0.944320152426516,0.7196113329163154,5.113883898735819,5.699237933203091
2021-02-22,-2.002756641335521,-2.5602064065549928,0.7,0.30000000000000004,0.7421752429201702,0.9319332315508259,0.7196113329163154,5.112502945775765,5.701860307549461,-1.932963978012355,-2.4785521391525354,0.7,0.30000000000000004,0.7421752429201702,0.9319332315508259,0.7196113329163154,5.112502945775765,5.701860307549461
2021-02-23,-2.1270291280849083,-2.668270876673576,0.6035666460444036,0.3964333539555964,0.8530794874058245,0.9043809295126668,0.7196113329163154,5.121193570502414,5.699316906105018,-2.044506773573383,-2.561614785678127,0.6035666460444036,0.3964333539555964,0.8530794874058245,0.9043809295126668,0.7196113329163154,5.121193570502414,5.699316906105018
2021-02-24,-2.12951536416139,-2.6924293427716255,0.7,0.30000000000000004,0.7972047596018121,0.8966133691711937,0.7196113329163154,5.116717749572009,5.7042529497237515,-2.0502849924777187,-2.602531293298821,0.7,0.30000000000000004,0.7972047596018121,0.8966133691711937,0.7196113329163154,5.116717749572009,5.7042529497237515
2021-02-25,-2.032691687365589,-2.5961544861878454,0.7,0.30000000000000004,0.7506642273946822,0.8913436783785715,0.7196113329163154,5.123441779815445,5.708395619627273,-2.022598643437873,-2.5670662189251567,0.7,0.30000000000000004,0.7506642273946822,0.8913436783785715,0.7196113329163154,5.123441779815445,5.708395619627273
2021-02-26,-2.400540597526086,-3.0172713611119817,0.3,0.7,1.2552611983725117,0.8912388963276257,0.7196113329163154,5.092887317714119,5.715596126379958,-2.3196914147964507,-2.9357368668426433,0.3,0.7,1.2552611983725117,0.8912388963276257,0.7196113329163154,5.092887317714119,5.715596126379958
2021-03-01,-2.4616363931797722,-3.078137000377856,0.3,0.7,1.2876074581406418,0.8893049815202773,0.7196113329163154,5.094119161939062,5.722258611110136,-2.379848672471867,-2.9329051148268177,0.3,0.7,1.2876074581406418,0.8893049815202773,0.7196113329163154,5.094119161939062,5.722258611110136
2021-03-02,-2.63852144322369,-3.3215338419949094,0.3,0.7,1.2038028242635102,0.9808195754710533,0.7196113329163154,5.099220573289734,5.731864173812286,-2.5878266808568404,-3.260461826379004,0.3,0.7,1.2038028242635102,0.9808195754710533,0.7196113329163154,5.099220573289734,5.731864173812286
2021-03-03,-2.497992279899824,-3.1490445684274784,0.3,0.7,1.2379476215616598,0.9428794283068089,0.7196113329163154,5.099993438213514,5.724852251578472,-2.464868548638623,-3.071713377627895,0.3,0.7,1.2379476215616598,0.9428794283068089,0.7196113329163154,5.099993438213514,5.724852251578472
2021-03-04,-2.5568841175678894,-3.1751537500369555,0.3,0.7,1.4104627992119667,0.9089514535732007,0.7196113329163154,5.108714123624546,5.718497001160023,-2.4862904114442252,-3.1242237704819984,0.3,0.7,1.4104627992119667,0.9089514535732007,0.7196113329163154,5.108714123624546,5.718497001160023
2021-03-05,-2.5983855621302165,-3.2168599285436623,0.3,0.7,1.5765743968862982,0.8783982337639379,0.7196113329163154,5.116500697266949,5.71331298050045,-2.518126241020434,-3.188050774623117,0.3,0.7,1.5765743968862982,0.8783982337639379,0.7196113329163154,5.116500697266949,5.71331298050045
2021-03-08,-2.6783388827564516,-3.314741030214325,0.3,0.7,1.4606623889659305,0.9063407812459806,0.7196113329163154,5.12307542066502,5.725846727008945,-2.5753405263120475,-3.2417776160439713,0.3,0.7,1.4606623889659305,0.9063407812459806,0.7196113329163154,5.12307542066502,5.725846727008945
2021-03-09,-3.296783665668729,-4.205334171746961,0.35079253392990595,0.649207466070094,1.4256019774303728,1.3099035798188303,0.7196113329163154,5.12036356046489,5.672464172172437,-3.2069771139726826,-4.022699091938029,0.35079253392990595,0.649207466070094,1.4256019774303728,1.3099035798188303,0.7196113329163154,5.12036356046489,5.672464172172437
2021-03-10,-3.147315598834562,-3.8178069386687383,0.40642428193201335,0.5935757180679866,1.3217798397207374,1.2539121812244818,0.7196113329163154,5.125097976367887,5.667012204955264,-3.0510513274856,-3.8049982548265464,0.40642428193201335,0.5935757180679866,1.3217798397207374,1.2539121812244818,0.7196113329163154,5.125097976367887,5.667012204955264
2021-03-11,-2.958086859381942,-3.700035300633195,0.48351517655387855,0.5164848234461215,1.2247797891626315,1.2135081607293305,0.7196113329163154,5.1240351296604905,5.665488703820558,-2.839899763045382,-3.46599896285465,0.48351517655387855,0.5164848234461215,1.2247797891626315,1.2135081607293305,0.7196113329163154,5.1240351296604905,5.665488703820558
2021-03-12,-2.836968665865179,-3.542683386881562,0.5343630849532179,0.46563691504678206,1.1388532057210328,1.1610252100056744,0.7196113329163154,5.127808342450703,5.658930128220482,-2.754989713216209,-3.467202653864279,0.5343630849532179,0.46563691504678206,1.1388532057210328,1.1610252100056744,0.7196113329163154,5.127808342450703,5.658930128220482
2021-03-15,-2.671171731459042,-3.3386245478356376,0.6090469042262728,0.39095309577372717,1.0568176075953117,1.1238803037875704,0.7196113329163154,5.122988534943671,5.657315691503115,-2.5437966676595782,-3.237003936070953,0.6090469042262728,0.39095309577372717,1.0568176075953117,1.1238803037875704,0.7196113329163154,5.122988534943671,5.657315691503115
2021-03-16,-2.5961836932007394,-3.333267845366964,0.6668807395946927,0.33311926040530726,0.9844963887268283,1.0825514197725112,0.7196113329163154,5.122796257681522,5.6532079466468685,-2.519233525871224,-3.1802047190089424,0.6668807395946927,0.33311926040530726,0.9844963887268283,1.0825514197725112,0.7196113329163154,5.122796257681522,5.6532079466468685
2021-03-17,-2.4481582847381884,-3.104670726225334,0.6864439258868704,0.3135560741131296,0.9467973225005558,1.0531624029665703,0.7196113329163154,5.118705441141472,5.652129468270992,-2.3978718679701374,-3.0253540758452675,0.6864439258868704,0.3135560741131296,0.9467973225005558,1.0531624029665703,0.7196113329163154,5.118705441141472,5.652129468270992
2021-03-18,-2.3701056520792787,-3.0110221845838105,0.7,0.30000000000000004,0.8827712163734575,1.012157714662462,0.7196113329163154,5.114242062149395,5.645615506334466,-2.279282007469157,-2.922238296872249,0.7,0.30000000000000004,0.8827712163734575,1.012157714662462,0.7196113329163154,5.114242062149395,5.645615506334466
2021-03-19,-2.577723422658639,-3.2259351596066876,0.3539407996511083,0.6460592003488916,1.1213740355212645,1.032249578452139,0.7196113329163154,5.121520862506719,5.655314580895379,-2.497648933811491,-3.212307193057992,0.3539407996511083,0.6460592003488916,1.1213740355212645,1.032249578452139,0.7196113329163154,5.121520862506719,5.655314580895379
2021-03-22,-2.5406174454640054,-3.199446227538343,0.44718099024320035,0.5528190097567997,1.0814168045852628,1.0498110639642637,0.7196113329163154,5.1180178424250045,5.66602471356905,-2.4917494654194288,-3.08324148358795,0.44718099024320035,0.5528190097567997,1.0814168045852628,1.0498110639642637,0.7196113329163154,5.1180178424250045,5.66602471356905
2021-03-23,-2.4039507075146025,-3.0116556203382014,0.502731591128088,0.49726840887191204,1.0071660431882432,1.0087100227269665,0.7196113329163154,5.11826862186907,5.659396540418132,-2.3373547201883214,-2.96292180493462,0.502731591128088,0.49726840887191204,1.0071660431882432,1.0087100227269665,0.7196113329163154,5.11826862186907,5.659396540418132
2021-03-24,-2.429290499726011,-3.0663042448860742,0.31690381563995523,0.6830961843600447,1.0757830868564753,0.9690511492720078,0.7196113329163154,5.122478463864599,5.652471658546427,-2.3237230737956125,-2.917856624315294,0.31690381563995523,0.6830961843600447,1.0757830868564753,0.9690511492720078,0.7196113329163154,5.122478463864599,5.652471658546427
2021-03-25,-2.4720359210891054,-3.1294322611505963,0.3,0.7,1.1169535182210817,0.9411888090726058,0.7196113329163154,5.124549677921899,5.6505184166932585,-2.380768021345938,-3.01582184137967,0.3,0.7,1.1169535182210817,0.9411888090726058,0.7196113329163154,5.124549677921899,5.6505184166932585
2021-03-26,-2.3289474381219826,-2.936593348079203,0.3,0.7,1.0385847808198816,0.9055917466356972,0.7196113329163154,5.12226519807052,5.643656964305037,-2.304069702443613,-2.910478346023958,0.3,0.7,1.0385847808198816,0.9055917466356972,0.7196113329163154,5.12226519807052,5.643656964305037
2021-03-29,-2.28568430353836,-2.788054325766409,0.3726800018354893,0.6273199981645107,0.972509761856364,0.9049538212709348,0.7196113329163154,5.128507706206711,5.649160828217889,-2.261218020878735,-2.843593427927541,0.3726800018354893,0.6273199981645107,0.972509761856364,0.9049538212709348,0.7196113329163154,5.128507706206711,5.649160828217889
2021-03-30,-2.1209371838077806,-2.5929272153794036,0.4352196559480172,0.5647803440519827,0.9120508026281988,0.8794445555596353,0.7196113329163154,5.1237797309758975,5.645820190252707,-2.066968846539852,-2.591834802530565,0.4352196559480172,0.5647803440519827,0.9120508026281988,0.8794445555596353,0.7196113329163154,5.1237797309758975,5.645820190252707
2021-03-31,-2.203334480097114,-2.765044247080614,0.5111224694859456,0.48887753051405436,0.9181517655688418,0.9238967472701305,0.7196113329163154,5.122784525420347,5.657214809007277,-2.1385147998856127,-2.696206908870989,0.5111224694859456,0.48887753051405436,0.9181517655688418,0.9238967472701305,0.7196113329163154,5.122784525420347,5.657214809007277
2021-04-01,-2.132048859820554,-2.6809069051487784,0.5666120403258459,0.4333879596741541,0.8571161854043454,0.8898141648989548,0.7196113329163154,5.11952319341436,5.65023643630876,-2.067758226071297,-2.5971882645668347,0.5666120403258459,0.4333879596741541,0.8571161854043454,0.8898141648989548,0.7196113329163154,5.11952319341436,5.65023643630876
2021-04-06,-2.146218426940236,-2.733260182127701,0.6472966109988566,0.3527033890011434,0.8051037373376784,0.8752441970423586,0.7196113329163154,5.126716088331516,5.651149570220816,-2.0206884041707798,-2.574785892954602,0.6472966109988566,0.3527033890011434,0.8051037373376784,0.8752441970423586,0.7196113329163154,5.126716088331516,5.651149570220816
2021-04-07,-2.0900072911735066,-2.660653565577243,0.7,0.30000000000000004,0.758957048245611,0.8644318240920308,0.7196113329163154,5.1331654327854,5.653205908505916,-2.0202467967578404,-2.5925669103907896,0.7,0.30000000000000004,0.758957048245611,0.8644318240920308,0.7196113329163154,5.1331654327854,5.653205908505916
2021-04-08,-1.9030524348275915,-2.452666401658539,0.7,0.30000000000000004,0.7109576311104863,0.8396290630968933,0.7196113329163154,5.128337593668373,5.64954708194764,-1.8366197969258637,-2.3840104334385996,0.7,0.30000000000000004,0.7109576311104863,0.8396290630968933,0.7196113329163154,5.128337593668373,5.64954708194764
2021-04-09,-1.7863697042666418,-2.2696588663990607,0.7,0.30000000000000004,0.6678306411351622,0.8108618265740425,0.7196113329163154,5.126957874162706,5.642283423686728,-1.760652177222489,-2.2178059179617557,0.7,0.30000000000000004,0.6678306411351622,0.8108618265740425,0.7196113329163154,5.126957874162706,5.642283423686728
2021-04-12,-1.7380527588627062,-2.184507618998413,0.7,0.30000000000000004,0.6303160066097704,0.7843237467578452,0.7196113329163154,5.133863245315735,5.63471752104114,-1.6809845202214944,-2.134650828829933,0.7,0.30000000000000004,0.6303160066097704,0.7843237467578452,0.7196113329163154,5.133863245315735,5.63471752104114
2021-04-13,-1.5655263663832037,-1.9931736373878068,0.7,0.30000000000000004,0.5981929883334685,0.7613839213008978,0.7196113329163154,5.127926440691852,5.629474085113565,-1.5602368186367053,-2.0000912613733397,0.7,0.30000000000000004,0.5981929883334685,0.7613839213008978,0.7196113329163154,5.127926440691852,5.629474085113565
2021-04-14,-1.5426023813552776,-1.9241984919460737,0.7,0.30000000000000004,0.5635605482637916,0.7371123944944846,0.7196113329163154,5.1247948980479885,5.621329305874942,-1.4827341429943823,-1.879045430531486,0.7,0.30000000000000004,0.5635605482637916,0.7371123944944846,0.7196113329163154,5.1247948980479885,5.621329305874942
2021-04-15,-1.5803136271797333,-2.032587590180411,0.7,0.30000000000000004,0.6134831449139411,0.7186111688615546,0.7196113329163154,5.130141226392571,5.616608765788612,-1.5355029723978249,-2.0073500723871565,0.7,0.30000000000000004,0.6134831449139411,0.7186111688615546,0.7196113329163154,5.130141226392571,5.616608765788612
2021-04-16,-1.6108379055026758,-2.012316188484429,0.7,0.30000000000000004,0.581790823418922,0.700253883737923,0.7196113329163154,5.137658183483881,5.610825899032203,-1.5455020251383509,-1.9687456411218955,0.7,0.30000000000000004,0.581790823418922,0.700253883737923,0.7196113329163154,5.137658183483881,5.610825899032203
2021-04-19,-1.5248178462269595,-1.943318868222681,0.7,0.30000000000000004,0.549148283421584,0.7835646492824989,0.7196113329163154,5.137814490383539,5.621710565176442,-1.4815640662372105,-1.8861799215622335,0.7,0.30000000000000004,0.549148283421584,0.7835646492824989,0.7196113329163154,5.137814490383539,5.621710565176442
2021-04-20,-1.6858595917027226,-2.157108796299594,0.7,0.30000000000000004,0.6241797639972274,0.7865738254215122,0.7196113329163154,5.147115059390399,5.628750972599464,-1.590151826563593,-2.0625004232367523,0.7,0.30000000000000004,0.6241797639972274,0.7865738254215122,0.7196113329163154,5.147115059390399,5.628750972599464
2021-04-21,-1.9409213976532285,-2.454914546721141,0.7,0.30000000000000004,0.7348286789631865,0.9156038662974247,0.7196113329163154,5.15807753886108,5.6351483207466995,-1.8893144604648915,-2.4411622713510037,0.7,0.30000000000000004,0.7348286789631865,0.9156038662974247,0.7196113329163154,5.15807753886108,5.6351483207466995
2021-04-22,-1.8783297418869345,-2.354127816395183,0.7,0.30000000000000004,0.6921118402347043,0.8880022451028617,0.7196113329163154,5.164890452255475,5.631439524822207,-1.861228213510072,-2.31180729492923,0.7,0.30000000000000004,0.6921118402347043,0.8880022451028617,0.7196113329163154,5.164890452255475,5.631439524822207
2021-04-23,-2.0388477080849117,-2.5578538472820846,0.6275090485836362,0.3724909514163638,0.8232394812783698,0.8847915262937801,0.7196113329163154,5.175377789272623,5.636056769695951,-1.9666879417995082,-2.488611181954725,0.6275090485836362,0.3724909514163638,0.8232394812783698,0.8847915262937801,0.7196113329163154,5.175377789272623,5.636056769695951
2021-04-26,-2.073152014996813,-2.644859073108312,0.6836012370102725,0.31639876298972747,0.7738688730545766,0.8593598705100611,0.7196113329163154,5.180158537126555,5.632938918681192,-2.0268165409429284,-2.577570972631571,0.6836012370102725,0.31639876298972747,0.7738688730545766,0.8593598705100611,0.7196113329163154,5.180158537126555,5.632938918681192
2021-04-27,-1.892014802903798,-2.455190194441205,0.7,0.30000000000000004,0.7247988590628773,0.8288672760398351,0.7196113329163154,5.177722774475414,5.625178108314736,-1.8392917237840682,-2.3530655820662925,0.7,0.30000000000000004,0.7247988590628773,0.8288672760398351,0.7196113329163154,5.177722774475414,5.625178108314736
2021-04-28,-1.83695605532473,-2.337755142642521,0.7,0.30000000000000004,0.6928117213273243,0.8094340188378908,0.7196113329163154,5.1719146689637165,5.623395426747627,-1.7369162616899076,-2.2047056811237207,0.7,0.30000000000000004,0.6928117213273243,0.8094340188378908,0.7196113329163154,5.1719146689637165,5.623395426747627
2021-04-29,-1.7853468887526651,-2.278671681458771,0.7,0.30000000000000004,0.6768935606105789,0.7845700148745877,0.7196113329163154,5.167269701697899,5.617148804881475,-1.727182290230609,-2.2581336666462146,0.7,0.30000000000000004,0.6768935606105789,0.7845700148745877,0.7196113329163154,5.167269701697899,5.617148804881475
2021-04-30,-1.7364722569156001,-2.2229301499905674,0.7,0.30000000000000004,0.6379483952521976,0.8181573130293405,0.7196113329163154,5.171920303386641,5.630329146771137,-1.6493436439023552,-2.106176282876394,0.7,0.30000000000000004,0.6379483952521976,0.8181573130293405,0.7196113329163154,5.171920303386641,5.630329146771137
2021-05-03,-1.8308973183537336,-2.2773341277395374,0.6299612605586955,0.3700387394413045,0.736655362205918,0.7928515096971831,0.7196113329163154,5.181186285516587,5.624411397928526,-1.754114755285675,-2.2611201209551455,0.6299612605586955,0.3700387394413045,0.736655362205918,0.7928515096971831,0.7196113329163154,5.181186285516587,5.624411397928526
