Date,Gaussian_VaR_99,Gaussian_ES_99,Gaussian_Weight_SPX,Gaussian_Weight_DAX,Gaussian_Vol_SPX,Gaussian_Vol_DAX,Gaussian_Rho,Gaussian_Nu_SPX,Gaussian_Nu_DAX,StudentT_VaR_99,StudentT_ES_99,StudentT_Weight_SPX,StudentT_Weight_DAX,StudentT_Vol_SPX,StudentT_Vol_DAX,StudentT_Rho,StudentT_Nu_SPX,StudentT_Nu_DAX
2020-01-02,-1.1294397935258986,-1.297912903131974,0.63,0.37,0.4716774789219786,0.7669410127163264,0.7196113329163154,5.260939052504333,6.282917971415898,-1.6205343356923052,-2.140682831339803,0.63,0.37,0.4716774789219786,0.7669410127163264,0.7196113329163154,5.260939052504333,6.282917971415898
2020-01-03,-1.1630647903845772,-1.344849557229588,0.63,0.37,0.44297597183167964,0.7961050072993222,0.7196113329163154,5.262690529916057,6.297785355102837,-1.658819789065485,-2.1415986205037263,0.63,0.37,0.44297597183167964,0.7961050072993222,0.7196113329163154,5.262690529916057,6.297785355102837
2020-01-06,-1.2991468702698095,-1.4925202652851517,0.63,0.37,0.557359740918242,0.8694063182593387,0.7196113329163154,5.278274225947132,6.31754396144663,-1.833302707984858,-2.390918384846712,0.63,0.37,0.557359740918242,0.8694063182593387,0.7196113329163154,5.278274225947132,6.31754396144663
2020-01-07,-1.3099222690902335,-1.5135061836152057,0.63,0.37,0.5254149957311371,0.8703678093754291,0.7196113329163154,5.274403481251544,6.327322532801338,-1.8397195957754282,-2.3701157866009033,0.63,0.37,0.5254149957311371,0.8703678093754291,0.7196113329163154,5.274403481251544,6.327322532801338
2020-01-08,-1.311895995111579,-1.5045735270150085,0.63,0.37,0.5544793305238873,0.8636357285752998,0.7196113329163154,5.2758568667920756,6.331501337468853,-1.886138061679409,-2.4489196839078966,0.63,0.37,0.5544793305238873,0.8636357285752998,0.7196113329163154,5.2758568667920756,6.331501337468853
2020-01-09,-1.3057225662057637,-1.4983256493414527,0.63,0.37,0.5222418405761452,0.8536292087809279,0.7196113329163154,5.277835884775321,6.33423016800317,-1.8677150837311294,-2.4265921372458368,0.63,0.37,0.5222418405761452,0.8536292087809279,0.7196113329163154,5.277835884775321,6.33423016800317
2020-01-10,-1.3043745773586666,-1.5037835387936478,0.63,0.37,0.49188525741796485,0.9031714637415542,0.7196113329163154,5.287870984225989,6.3503924746163944,-1.8495922640105675,-2.416179631684135,0.63,0.37,0.49188525741796485,0.9031714637415542,0.7196113329163154,5.287870984225989,6.3503924746163944
2020-01-13,-1.2622996147601846,-1.4609229684582765,0.63,0.37,0.5206792297178487,0.8706933546898551,0.7196113329163154,5.289578299318751,6.341569202842702,-1.804038474894425,-2.3387981677787057,0.63,0.37,0.5206792297178487,0.8706933546898551,0.7196113329163154,5.289578299318751,6.341569202842702
2020-01-14,-1.2634673848560098,-1.438592007195311,0.63,0.37,0.490466822812324,0.8444095065674718,0.7196113329163154,5.2988114182444574,6.335549698514493,-1.778977547528969,-2.328681529489003,0.63,0.37,0.490466822812324,0.8444095065674718,0.7196113329163154,5.2988114182444574,6.335549698514493
2020-01-15,-1.2095049964092632,-1.4009930438769203,0.63,0.37,0.49434911900840833,0.8144608885636846,0.7196113329163154,5.2943034725684335,6.325731810764818,-1.7357962259218358,-2.2694016112490085,0.63,0.37,0.49434911900840833,0.8144608885636846,0.7196113329163154,5.2943034725684335,6.325731810764818
2020-01-16,-1.1646173821154884,-1.3472748058052268,0.63,0.37,0.4678350612352277,0.7902962595919447,0.7196113329163154,5.2872256685166175,6.319081965593182,-1.6509004508209097,-2.1383382158565327,0.63,0.37,0.4678350612352277,0.7902962595919447,0.7196113329163154,5.2872256685166175,6.319081965593182
2020-01-17,-1.1366899805142747,-1.3034902630258467,0.63,0.37,0.44115568837327457,0.7643197787604602,0.7196113329163154,5.298447607289812,6.3089074734962916,-1.592301085082447,-2.0667629575311466,0.63,0.37,0.44115568837327457,0.7643197787604602,0.7196113329163154,5.298447607289812,6.3089074734962916
2020-01-21,-1.081384458936294,-1.2398615407766764,0.63,0.37,0.41773872687120067,0.7644258123253139,0.7196113329163154,5.302583956872719,6.314627143483417,-1.5402068286993675,-1.995971304643268,0.63,0.37,0.41773872687120067,0.7644258123253139,0.7196113329163154,5.302583956872719,6.314627143483417
2020-01-22,-1.0929013535276808,-1.2599442758087769,0.63,0.37,0.452566189176767,0.740624062482612,0.7196113329163154,5.307371385114379,6.304251941219105,-1.572309855561078,-2.0002570500769825,0.63,0.37,0.452566189176767,0.740624062482612,0.7196113329163154,5.307371385114379,6.304251941219105
2020-01-23,-1.064119851828549,-1.236300509141091,0.63,0.37,0.43932397307667426,0.7263092281267174,0.7196113329163154,5.299991365278621,6.302065561224359,-1.5447554453743444,-2.035280177762199,0.63,0.37,0.43932397307667426,0.7263092281267174,0.7196113329163154,5.299991365278621,6.302065561224359
2020-01-24,-1.0673106248439508,-1.2369904044090114,0.63,0.37,0.4170920302987621,0.7702524592267959,0.7196113329163154,5.292305376843203,6.322851695967093,-1.5480192910442265,-2.0043802138578957,0.63,0.37,0.4170920302987621,0.7702524592267959,0.7196113329163154,5.292305376843203,6.322851695967093
2020-01-27,-1.3397939681394648,-1.5388347610373558,0.63,0.37,0.5983933974275375,0.8455553683481868,0.7196113329163154,5.295784748315458,6.338799263450808,-1.9357242838575623,-2.541534378389358,0.63,0.37,0.5983933974275375,0.8455553683481868,0.7196113329163154,5.295784748315458,6.338799263450808
2020-01-28,-2.016396605611179,-2.3453159208061707,0.63,0.37,0.9403968405765322,1.191453874592986,0.7196113329163154,5.278767444029365,6.277547950703586,-2.9585262288416216,-3.8533438749800366,0.63,0.37,0.9403968405765322,1.191453874592986,0.7196113329163154,5.278767444029365,6.277547950703586
2020-01-29,-2.015075922987443,-2.327728067594352,0.63,0.37,0.8744561369452623,1.1663364375840193,0.7196113329163154,5.284175492456403,6.2797760139859715,-2.978187581729584,-3.807998564547065,0.63,0.37,0.8744561369452623,1.1663364375840193,0.7196113329163154,5.284175492456403,6.2797760139859715
2020-01-30,-1.903304476593379,-2.170871324917105,0.63,0.37,0.8314393269604438,1.1157451276871442,0.7196113329163154,5.277762395207418,6.271011332567934,-2.7165945510717653,-3.501133758449286,0.63,0.37,0.8314393269604438,1.1157451276871442,0.7196113329163154,5.277762395207418,6.271011332567934
2020-01-31,-1.8507299412840563,-2.1386648576513547,0.63,0.37,0.7770516331311282,1.1620485215047969,0.7196113329163154,5.273066182161597,6.287618819670021,-2.6323851152291424,-3.4227612850005937,0.63,0.37,0.7770516331311282,1.1620485215047969,0.7196113329163154,5.273066182161597,6.287618819670021
2020-02-03,-2.231914987533621,-2.614053723555839,0.565716720335883,0.43428327966411695,1.1097050332167682,1.1934064487945717,0.7196113329163154,5.270259119881647,6.303254637768407,-3.232718417128681,-4.285320704909132,0.565716720335883,0.43428327966411695,1.1097050332167682,1.1934064487945717,0.7196113329163154,5.270259119881647,6.303254637768407
2020-02-04,-2.2071625156588675,-2.530814915469215,0.6229532151864116,0.37704678481358844,1.0285598553478092,1.1480043597977385,0.7196113329163154,5.268365797697532,6.297427384295901,-3.2021797785590893,-4.114683024015549,0.6229532151864116,0.37704678481358844,1.0285598553478092,1.1480043597977385,0.7196113329163154,5.268365797697532,6.297427384295901
2020-02-05,-2.188103641262995,-2.504758223225139,0.63,0.37,0.9530010571803899,1.2175253554197618,0.7196113329163154,5.277853792667183,6.312032353377818,-3.1127565694470567,-4.063968988796038,0.63,0.37,0.9530010571803899,1.2175253554197618,0.7196113329163154,5.277853792667183,6.312032353377818
2020-02-06,-2.094332818891647,-2.423444530899291,0.63,0.37,0.884843878997391,1.239199787181237,0.7196113329163154,5.287732699734536,6.324208730904462,-2.8994241730193924,-3.7313309037221516,0.63,0.37,0.884843878997391,1.239199787181237,0.7196113329163154,5.287732699734536,6.324208730904462
2020-02-07,-1.9902735665500735,-2.2957918805813216,0.63,0.37,0.8250207765954217,1.1999820207126448,0.7196113329163154,5.283778911267169,6.3220766151609356,-2.813237135772469,-3.687421692837659,0.63,0.37,0.8250207765954217,1.1999820207126448,0.7196113329163154,5.283778911267169,6.3220766151609356
2020-02-10,-1.9959278717820108,-2.2862217555695263,0.63,0.37,0.8768673130776296,1.158968851934426,0.7196113329163154,5.287864766348073,6.319335214828861,-2.806424354685427,-3.6937171334621772,0.63,0.37,0.8768673130776296,1.158968851934426,0.7196113329163154,5.287864766348073,6.319335214828861
2020-02-11,-1.8975937093217008,-2.162486209093258,0.63,0.37,0.8168589954550343,1.111488201285394,0.7196113329163154,5.289609274303378,6.311582007257822,-2.6497933086144183,-3.4722169622736354,0.63,0.37,0.8168589954550343,1.111488201285394,0.7196113329163154,5.289609274303378,6.311582007257822
2020-02-12,-1.8017305647447714,-2.077959987310708,0.63,0.37,0.764231234138436,1.0997718536565988,0.7196113329163154,5.283505103341672,6.317089661986299,-2.5561106086156755,-3.3757423864591773,0.63,0.37,0.764231234138436,1.0997718536565988,0.7196113329163154,5.283505103341672,6.317089661986299
2020-02-13,-1.7317355005977957,-1.984453789842132,0.63,0.37,0.7140839728899243,1.0820936971121828,0.7196113329163154,5.2864956922239665,6.320454923686511,-2.530488835542286,-3.2729642161763985,0.63,0.37,0.7140839728899243,1.0820936971121828,0.7196113329163154,5.2864956922239665,6.320454923686511
2020-02-14,-1.6451939259525512,-1.8931153292970908,0.63,0.37,0.703188066648948,1.037886123991998,0.7196113329163154,5.281687691849241,6.3115848042085565,-2.396890370095367,-3.149918162233238,0.63,0.37,0.703188066648948,1.037886123991998,0.7196113329163154,5.281687691849241,6.3115848042085565
2020-02-18,-1.592092029047451,-1.824014592251748,0.63,0.37,0.6606334622678932,0.9962001762626366,0.7196113329163154,5.2753258713960935,6.30269720107684,-2.288803856231781,-2.9377503590621625,0.63,0.37,0.6606334622678932,0.9962001762626366,0.7196113329163154,5.2753258713960935,6.30269720107684
2020-02-19,-1.585351275001346,-1.8223272787143794,0.63,0.37,0.683202348989576,0.9705733586091331,0.7196113329163154,5.275496758806485,6.302134151859273,-2.2899560726463295,-3.0006865518608783,0.63,0.37,0.683202348989576,0.9705733586091331,0.7196113329163154,5.275496758806485,6.302134151859273
2020-02-20,-1.5172882723315824,-1.7256400365578157,0.63,0.37,0.6407869303724342,0.9566750550670936,0.7196113329163154,5.274372038759148,6.305078133178083,-2.1238519793846717,-2.836336179636026,0.63,0.37,0.6407869303724342,0.9566750550670936,0.7196113329163154,5.274372038759148,6.305078133178083
2020-02-21,-1.5610655740388426,-1.819892092209058,0.63,0.37,0.678136707804437,0.9674348437775104,0.7196113329163154,5.277171571732157,6.317995873286792,-2.2410647998752684,-2.9410650438299517,0.63,0.37,0.678136707804437,0.9674348437775104,0.7196113329163154,5.277171571732157,6.317995873286792
2020-02-24,-1.7658990571493243,-2.0335583533199344,0.608141320529497,0.391858679470503,0.862801260269399,0.9536682058600626,0.7196113329163154,5.288121332862419,6.322653361852494,-2.57178580929625,-3.380386474745397,0.608141320529497,0.391858679470503,0.862801260269399,0.9536682058600626,0.7196113329163154,5.288121332862419,6.322653361852494
2020-02-25,-3.2557695612355557,-3.753718971393574,0.3284596665339046,0.6715403334660954,1.685461223295863,1.561417539587383,0.7196113329163154,5.2207222506040765,6.189512772627631,-4.534494811552499,-5.896680297873279,0.3284596665339046,0.6715403334660954,1.685461223295863,1.561417539587383,0.7196113329163154,5.2207222506040765,6.189512772627631
2020-02-26,-3.631087487052657,-4.151405714657116,0.27,0.73,2.2346392712813916,1.6073012160462306,0.7196113329163154,5.225150716247883,6.203878338406731,-5.142693765161868,-6.7192239427958445,0.27,0.73,2.2346392712813916,1.6073012160462306,0.7196113329163154,5.225150716247883,6.203878338406731
2020-02-27,-3.4746513737373323,-3.9658033620452042,0.27,0.73,2.147270702799307,1.531650728911799,0.7196113329163154,5.222745196076935,6.196734869445111,-4.932333032559197,-6.394989539639045,0.27,0.73,2.147270702799307,1.531650728911799,0.7196113329163154,5.222745196076935,6.196734869445111
