Date,Gaussian_VaR,Gaussian_ES,Gaussian_wSPX,Gaussian_wDAX,Gaussian_volSPX,Gaussian_volDAX,StudentT_VaR,StudentT_ES,StudentT_wSPX,StudentT_wDAX,StudentT_volSPX,StudentT_volDAX,Clayton_VaR,Clayton_ES,Clayton_wSPX,Clayton_wDAX,Clayton_volSPX,Clayton_volDAX,Gumbel_VaR,Gumbel_ES,Gumbel_wSPX,Gumbel_wDAX,Gumbel_volSPX,Gumbel_volDAX
2022-07-01,-4.396144,-5.314506,0.343532,0.656468,1.189602,1.052737,-4.649396,-5.563234,0.300000,0.700000,1.189602,1.052737,-4.798827,-5.945399,0.349201,0.650799,1.189602,1.052737,-3.750195,-4.466775,0.357180,0.642820,1.189602,1.052737
2022-07-05,-3.773687,-4.602924,0.348261,0.651739,1.046501,0.929640,-4.117281,-4.970904,0.300000,0.700000,1.046501,0.929640,-4.219342,-5.143316,0.353764,0.646236,1.046501,0.929640,-3.305599,-3.911902,0.361510,0.638490,1.046501,0.929640
2022-07-06,-4.266161,-5.174601,0.700000,0.300000,0.921454,1.360939,-4.457728,-5.445195,0.700000,0.300000,0.921454,1.360939,-4.654874,-5.669570,0.700000,0.300000,0.921454,1.360939,-3.652965,-4.309114,0.700000,0.300000,0.921454,1.360939
2022-07-07,-3.826165,-4.596931,0.700000,0.300000,0.815584,1.281776,-4.103563,-4.961178,0.700000,0.300000,0.815584,1.281776,-4.108821,-5.137987,0.700000,0.300000,0.815584,1.281776,-3.234565,-3.787451,0.700000,0.300000,0.815584,1.281776
2022-07-08,-3.552685,-4.340104,0.700000,0.300000,0.736965,1.276481,-3.757794,-4.660215,0.700000,0.300000,0.736965,1.276481,-3.908058,-4.755646,0.700000,0.300000,0.736965,1.276481,-3.026816,-3.541219,0.700000,0.300000,0.736965,1.276481
2022-07-11,-3.256057,-3.930918,0.700000,0.300000,0.660352,1.189217,-3.438628,-4.207412,0.700000,0.300000,0.660352,1.189217,-3.642275,-4.398283,0.700000,0.300000,0.660352,1.189217,-2.692913,-3.184881,0.700000,0.300000,0.660352,1.189217
2022-07-12,-3.828252,-4.601615,0.700000,0.300000,0.849118,1.151976,-4.031812,-4.968201,0.700000,0.300000,0.849118,1.151976,-4.125252,-4.998130,0.700000,0.300000,0.849118,1.151976,-3.276362,-3.897551,0.700000,0.300000,0.849118,1.151976
2022-07-13,-3.769401,-4.585657,0.638389,0.361611,0.919933,1.024543,-4.156715,-5.039389,0.700000,0.300000,0.919933,1.024543,-4.128919,-5.015856,0.633355,0.366645,0.919933,1.024543,-3.280303,-3.872161,0.626271,0.373729,0.919933,1.024543
2022-07-14,-3.595934,-4.344309,0.677637,0.322363,0.861498,0.990422,-3.843411,-4.642520,0.700000,0.300000,0.861498,0.990422,-3.995909,-4.889806,0.671237,0.328763,0.861498,0.990422,-3.145238,-3.737133,0.662224,0.337776,0.861498,0.990422
2022-07-15,-3.476845,-4.206561,0.700000,0.300000,0.788859,1.080175,-3.717458,-4.481030,0.700000,0.300000,0.788859,1.080175,-3.770064,-4.577356,0.700000,0.300000,0.788859,1.080175,-3.092464,-3.609355,0.700000,0.300000,0.788859,1.080175
2022-07-18,-3.478003,-4.176123,0.700000,0.300000,0.722073,1.276944,-3.777147,-4.607882,0.700000,0.300000,0.722073,1.276944,-3.843548,-4.751000,0.700000,0.300000,0.722073,1.276944,-3.016578,-3.575441,0.700000,0.300000,0.722073,1.276944
2022-07-19,-3.464752,-4.233928,0.700000,0.300000,0.751850,1.138672,-3.744572,-4.547182,0.700000,0.300000,0.751850,1.138672,-3.742825,-4.596997,0.700000,0.300000,0.751850,1.138672,-2.962053,-3.489832,0.700000,0.300000,0.751850,1.138672
2022-07-20,-3.561424,-4.250930,0.700000,0.300000,0.712162,1.301269,-3.724113,-4.483912,0.700000,0.300000,0.712162,1.301269,-3.830179,-4.688201,0.700000,0.300000,0.712162,1.301269,-2.983733,-3.514994,0.700000,0.300000,0.712162,1.301269
2022-07-21,-3.175281,-3.764902,0.700000,0.300000,0.640431,1.143320,-3.310227,-4.000895,0.700000,0.300000,0.640431,1.143320,-3.483455,-4.223918,0.700000,0.300000,0.640431,1.143320,-2.654550,-3.112738,0.700000,0.300000,0.640431,1.143320
2022-07-22,-2.847202,-3.431017,0.700000,0.300000,0.584468,1.011707,-3.021850,-3.708190,0.700000,0.300000,0.584468,1.011707,-3.049282,-3.716520,0.700000,0.300000,0.584468,1.011707,-2.388105,-2.821247,0.700000,0.300000,0.584468,1.011707
2022-07-25,-3.013501,-3.655611,0.700000,0.300000,0.703537,0.893842,-3.228434,-3.924767,0.700000,0.300000,0.703537,0.893842,-3.356935,-4.079271,0.700000,0.300000,0.703537,0.893842,-2.664848,-3.162706,0.700000,0.300000,0.703537,0.893842
2022-07-26,-2.786627,-3.375931,0.700000,0.300000,0.629926,0.805414,-2.931188,-3.517639,0.700000,0.300000,0.629926,0.805414,-2.990525,-3.619574,0.700000,0.300000,0.629926,0.805414,-2.381228,-2.828282,0.700000,0.300000,0.629926,0.805414
2022-07-27,-3.162601,-3.850149,0.429981,0.570019,0.825390,0.782030,-3.421026,-4.127556,0.358312,0.641688,0.825390,0.782030,-3.483782,-4.317417,0.432556,0.567444,0.825390,0.782030,-2.628773,-3.081863,0.436175,0.563825,0.825390,0.782030
2022-07-28,-2.888878,-3.472659,0.404846,0.595154,0.769575,0.715011,-3.065534,-3.711925,0.308083,0.691917,0.769575,0.715011,-3.237393,-3.916203,0.408334,0.591666,0.769575,0.715011,-2.460459,-2.901665,0.413238,0.586762,0.769575,0.715011
2022-07-29,-2.699365,-3.299163,0.488789,0.511211,0.698925,0.692932,-2.944383,-3.542400,0.477227,0.522773,0.698925,0.692932,-3.015995,-3.663923,0.489203,0.510797,0.698925,0.692932,-2.323884,-2.711833,0.489784,0.510216,0.698925,0.692932
2022-08-01,-2.736171,-3.337203,0.700000,0.300000,0.644949,0.775612,-2.902377,-3.550791,0.700000,0.300000,0.644949,0.775612,-2.986152,-3.678757,0.700000,0.300000,0.644949,0.775612,-2.394656,-2.899204,0.700000,0.300000,0.644949,0.775612
2022-08-02,-2.565492,-3.053778,0.700000,0.300000,0.592444,0.696622,-2.665729,-3.266504,0.700000,0.300000,0.592444,0.696622,-2.722386,-3.321144,0.697475,0.302525,0.592444,0.696622,-2.164882,-2.567742,0.687163,0.312837,0.592444,0.696622
2022-08-03,-2.545803,-3.059991,0.469058,0.530942,0.653156,0.637805,-2.712671,-3.340929,0.437191,0.562809,0.653156,0.637805,-2.830766,-3.425013,0.470199,0.529801,0.653156,0.637805,-2.107426,-2.447417,0.471803,0.528197,0.653156,0.637805
2022-08-04,-2.464338,-2.992516,0.597028,0.402972,0.607310,0.654615,-2.636780,-3.181425,0.695640,0.304360,0.607310,0.654615,-2.699678,-3.336914,0.593472,0.406528,0.607310,0.654615,-2.089283,-2.452481,0.588472,0.411528,0.607310,0.654615
2022-08-05,-2.278213,-2.724550,0.644532,0.355468,0.548239,0.613591,-2.419462,-2.934390,0.700000,0.300000,0.548239,0.613591,-2.506209,-3.056872,0.639281,0.360719,0.548239,0.613591,-1.944719,-2.278295,0.631892,0.368108,0.548239,0.613591
2022-08-08,-2.185165,-2.642864,0.700000,0.300000,0.513466,0.609717,-2.314847,-2.836214,0.700000,0.300000,0.513466,0.609717,-2.354899,-2.901851,0.700000,0.300000,0.513466,0.609717,-1.893930,-2.232492,0.697875,0.302125,0.513466,0.609717
2022-08-09,-2.102672,-2.536423,0.700000,0.300000,0.482575,0.607919,-2.235566,-2.680391,0.700000,0.300000,0.482575,0.607919,-2.239099,-2.734575,0.700000,0.300000,0.482575,0.607919,-1.822558,-2.159592,0.700000,0.300000,0.482575,0.607919
2022-08-10,-2.227499,-2.668606,0.700000,0.300000,0.511140,0.679339,-2.369514,-2.853294,0.700000,0.300000,0.511140,0.679339,-2.438359,-2.975815,0.700000,0.300000,0.511140,0.679339,-1.965488,-2.322672,0.700000,0.300000,0.511140,0.679339
2022-08-11,-2.271972,-2.735800,0.700000,0.300000,0.512104,0.715208,-2.416352,-2.935947,0.700000,0.300000,0.512104,0.715208,-2.419611,-2.968838,0.700000,0.300000,0.512104,0.715208,-1.943909,-2.310822,0.700000,0.300000,0.512104,0.715208
2022-08-12,-2.035893,-2.458516,0.700000,0.300000,0.468253,0.646620,-2.211135,-2.689856,0.700000,0.300000,0.468253,0.646620,-2.293548,-2.782218,0.700000,0.300000,0.468253,0.646620,-1.790531,-2.136323,0.700000,0.300000,0.468253,0.646620
2022-08-15,-2.065339,-2.489579,0.700000,0.300000,0.474238,0.624545,-2.190356,-2.643117,0.700000,0.300000,0.474238,0.624545,-2.251226,-2.734019,0.700000,0.300000,0.474238,0.624545,-1.784868,-2.096745,0.700000,0.300000,0.474238,0.624545
2022-08-16,-1.900293,-2.279154,0.700000,0.300000,0.441757,0.570771,-2.017650,-2.451428,0.700000,0.300000,0.441757,0.570771,-2.117732,-2.560566,0.700000,0.300000,0.441757,0.570771,-1.661082,-1.981785,0.700000,0.300000,0.441757,0.570771
2022-08-17,-1.831515,-2.188172,0.700000,0.300000,0.411970,0.559375,-1.931027,-2.352591,0.700000,0.300000,0.411970,0.559375,-1.988734,-2.419930,0.700000,0.300000,0.411970,0.559375,-1.582890,-1.880541,0.700000,0.300000,0.411970,0.559375
2022-08-18,-2.536142,-3.072894,0.700000,0.300000,0.548801,0.863212,-2.738645,-3.350798,0.700000,0.300000,0.548801,0.863212,-2.793180,-3.385630,0.700000,0.300000,0.548801,0.863212,-2.211970,-2.603433,0.700000,0.300000,0.548801,0.863212
2022-08-19,-2.296283,-2.745734,0.700000,0.300000,0.500441,0.780804,-2.529411,-3.091411,0.700000,0.300000,0.500441,0.780804,-2.516118,-3.073673,0.700000,0.300000,0.500441,0.780804,-2.040858,-2.405579,0.700000,0.300000,0.500441,0.780804
2022-08-22,-3.168141,-3.834586,0.488751,0.511249,0.807887,0.800936,-3.441683,-4.123027,0.477149,0.522851,0.807887,0.800936,-3.441246,-4.215158,0.489166,0.510834,0.807887,0.800936,-2.638868,-3.100960,0.489749,0.510251,0.807887,0.800936
2022-08-23,-4.578042,-5.643663,0.300000,0.700000,1.349131,1.063573,-4.922696,-6.019660,0.300000,0.700000,1.349131,1.063573,-4.947618,-6.020642,0.300000,0.700000,1.349131,1.063573,-3.963148,-4.687427,0.300000,0.700000,1.349131,1.063573
2022-08-24,-4.058989,-4.889194,0.300000,0.700000,1.196653,0.944173,-4.353317,-5.229322,0.300000,0.700000,1.196653,0.944173,-4.471271,-5.506686,0.300000,0.700000,1.196653,0.944173,-3.458935,-4.107784,0.300000,0.700000,1.196653,0.944173
2022-08-25,-3.537424,-4.277469,0.300000,0.700000,1.047064,0.836792,-3.812863,-4.619277,0.300000,0.700000,1.047064,0.836792,-3.811028,-4.603407,0.300000,0.700000,1.047064,0.836792,-3.110633,-3.686354,0.300000,0.700000,1.047064,0.836792
2022-08-26,-3.165252,-3.828968,0.300000,0.700000,0.932800,0.752334,-3.361662,-4.014945,0.300000,0.700000,0.932800,0.752334,-3.446794,-4.220596,0.300000,0.700000,0.932800,0.752334,-2.804230,-3.326582,0.300000,0.700000,0.932800,0.752334
2022-08-29,-5.048906,-6.010254,0.300000,0.700000,1.869922,1.021764,-5.439616,-6.728731,0.300000,0.700000,1.869922,1.021764,-5.514226,-6.729958,0.300000,0.700000,1.869922,1.021764,-4.245267,-5.063580,0.300000,0.700000,1.869922,1.021764
2022-08-30,-4.575158,-5.556377,0.300000,0.700000,1.693663,0.929060,-4.864967,-5.784677,0.300000,0.700000,1.693663,0.929060,-4.939378,-6.027564,0.300000,0.700000,1.693663,0.929060,-3.846230,-4.579988,0.300000,0.700000,1.693663,0.929060
2022-08-31,-4.263152,-5.128731,0.300000,0.700000,1.592635,0.835598,-4.394925,-5.330589,0.300000,0.700000,1.592635,0.835598,-4.588366,-5.583703,0.300000,0.700000,1.592635,0.835598,-3.557992,-4.113337,0.300000,0.700000,1.592635,0.835598
2022-09-01,-3.918542,-4.766458,0.300000,0.700000,1.460375,0.820058,-4.300025,-5.204821,0.300000,0.700000,1.460375,0.820058,-4.333615,-5.304027,0.300000,0.700000,1.460375,0.820058,-3.390260,-3.988381,0.300000,0.700000,1.460375,0.820058
2022-09-02,-3.969295,-4.772780,0.300000,0.700000,1.273305,0.913251,-4.234335,-5.168356,0.300000,0.700000,1.273305,0.913251,-4.465409,-5.330010,0.300000,0.700000,1.273305,0.913251,-3.518791,-4.088925,0.300000,0.700000,1.273305,0.913251
2022-09-06,-5.098875,-6.129069,0.568841,0.431159,1.244129,1.311911,-5.382189,-6.428071,0.639324,0.360676,1.244129,1.311911,-5.478629,-6.738076,0.566310,0.433690,1.244129,1.311911,-4.281059,-4.984890,0.562751,0.437249,1.244129,1.311911
2022-09-07,-4.605171,-5.555253,0.633216,0.366784,1.121686,1.244093,-4.988253,-6.102941,0.700000,0.300000,1.121686,1.244093,-5.157572,-6.298819,0.628365,0.371635,1.121686,1.244093,-4.007330,-4.744180,0.621539,0.378461,1.121686,1.244093
2022-09-08,-4.126778,-4.978976,0.611921,0.388079,1.002621,1.093433,-4.403609,-5.373131,0.700000,0.300000,1.002621,1.093433,-4.563680,-5.524447,0.607829,0.392171,1.002621,1.093433,-3.452250,-4.063364,0.602074,0.397926,1.002621,1.093433
2022-09-09,-3.622453,-4.378937,0.608445,0.391555,0.886225,0.963853,-3.926299,-4.760098,0.700000,0.300000,0.886225,0.963853,-4.031281,-4.863353,0.604478,0.395522,0.886225,0.963853,-3.104719,-3.689658,0.598899,0.401101,0.886225,0.963853
2022-09-12,-3.432350,-4.216364,0.700000,0.300000,0.800658,0.954942,-3.600673,-4.328492,0.700000,0.300000,0.800658,0.954942,-3.694760,-4.495731,0.700000,0.300000,0.800658,0.954942,-3.017580,-3.553500,0.700000,0.300000,0.800658,0.954942
2022-09-13,-3.386598,-4.073489,0.700000,0.300000,0.721344,1.122881,-3.590107,-4.375075,0.700000,0.300000,0.721344,1.122881,-3.683602,-4.446052,0.700000,0.300000,0.721344,1.122881,-2.901546,-3.409542,0.700000,0.300000,0.721344,1.122881
2022-09-14,-5.871040,-7.101517,0.300000,0.700000,2.254363,1.129881,-6.213945,-7.551443,0.300000,0.700000,2.254363,1.129881,-6.364811,-7.793626,0.300000,0.700000,2.254363,1.129881,-4.933729,-5.795880,0.300000,0.700000,2.254363,1.129881
2022-09-15,-5.410579,-6.547484,0.300000,0.700000,1.954543,1.081248,-5.698454,-6.955766,0.300000,0.700000,1.954543,1.081248,-5.913038,-7.219303,0.300000,0.700000,1.954543,1.081248,-4.497751,-5.291648,0.300000,0.700000,1.954543,1.081248
2022-09-16,-4.824306,-5.793686,0.300000,0.700000,1.794331,0.974196,-5.214564,-6.337480,0.300000,0.700000,1.794331,0.974196,-5.329052,-6.547138,0.300000,0.700000,1.794331,0.974196,-4.133833,-4.822305,0.300000,0.700000,1.794331,0.974196
2022-09-19,-4.740782,-5.709509,0.300000,0.700000,1.616608,1.033181,-5.170635,-6.158417,0.300000,0.700000,1.616608,1.033181,-5.267543,-6.514740,0.300000,0.700000,1.616608,1.033181,-4.040890,-4.769390,0.300000,0.700000,1.616608,1.033181
2022-09-20,-4.107062,-5.034984,0.300000,0.700000,1.408974,0.920739,-4.514076,-5.461728,0.300000,0.700000,1.408974,0.920739,-4.612059,-5.628815,0.300000,0.700000,1.408974,0.920739,-3.601698,-4.268879,0.300000,0.700000,1.408974,0.920739
2022-09-21,-4.014176,-4.896822,0.300000,0.700000,1.352923,0.893797,-4.317303,-5.213065,0.300000,0.700000,1.352923,0.893797,-4.548861,-5.541323,0.300000,0.700000,1.352923,0.893797,-3.481526,-4.134255,0.300000,0.700000,1.352923,0.893797
2022-09-22,-4.006186,-4.847846,0.300000,0.700000,1.492392,0.823101,-4.323862,-5.281067,0.300000,0.700000,1.492392,0.823101,-4.345932,-5.380944,0.300000,0.700000,1.492392,0.823101,-3.394180,-4.001335,0.300000,0.700000,1.492392,0.823101
2022-09-23,-4.353823,-5.255345,0.300000,0.700000,1.394672,0.966342,-4.584938,-5.520252,0.300000,0.700000,1.394672,0.966342,-4.657173,-5.746326,0.300000,0.700000,1.394672,0.966342,-3.732488,-4.409597,0.300000,0.700000,1.394672,0.966342
2022-09-26,-4.831929,-5.812213,0.300000,0.700000,1.518517,1.087479,-5.115762,-6.203941,0.300000,0.700000,1.518517,1.087479,-5.184639,-6.402730,0.300000,0.700000,1.518517,1.087479,-4.169929,-4.935523,0.300000,0.700000,1.518517,1.087479
2022-09-27,-4.344485,-5.215268,0.300000,0.700000,1.451623,0.973556,-4.720690,-5.842376,0.300000,0.700000,1.451623,0.973556,-4.831047,-5.934170,0.300000,0.700000,1.451623,0.973556,-3.795448,-4.440288,0.300000,0.700000,1.451623,0.973556
2022-09-28,-3.934559,-4.766140,0.300000,0.700000,1.277650,0.899872,-4.311494,-5.181775,0.300000,0.700000,1.277650,0.899872,-4.391147,-5.343034,0.300000,0.700000,1.277650,0.899872,-3.518769,-4.178731,0.300000,0.700000,1.277650,0.899872
2022-09-29,-3.538748,-4.225375,0.300000,0.700000,1.135793,0.804025,-3.762251,-4.621219,0.300000,0.700000,1.135793,0.804025,-3.909024,-4.767495,0.300000,0.700000,1.135793,0.804025,-3.100646,-3.634924,0.300000,0.700000,1.135793,0.804025
2022-09-30,-4.246095,-5.105341,0.300000,0.700000,1.417972,0.924000,-4.577747,-5.496420,0.300000,0.700000,1.417972,0.924000,-4.568980,-5.669100,0.300000,0.700000,1.417972,0.924000,-3.636455,-4.260980,0.300000,0.700000,1.417972,0.924000
2022-10-03,-4.188237,-5.077593,0.300000,0.700000,1.496204,0.888831,-4.522601,-5.497532,0.300000,0.700000,1.496204,0.888831,-4.564017,-5.524829,0.300000,0.700000,1.496204,0.888831,-3.569592,-4.245106,0.300000,0.700000,1.496204,0.888831
2022-10-04,-3.785394,-4.604907,0.300000,0.700000,1.330954,0.821156,-4.089725,-4.973610,0.300000,0.700000,1.330954,0.821156,-4.251119,-5.167174,0.300000,0.700000,1.330954,0.821156,-3.221765,-3.802118,0.300000,0.700000,1.330954,0.821156
2022-10-05,-4.986186,-6.038422,0.663980,0.336020,1.211395,1.377244,-5.464204,-6.574124,0.700000,0.300000,1.211395,1.377244,-5.490209,-6.599837,0.658051,0.341949,1.211395,1.377244,-4.366656,-5.174210,0.649703,0.350297,1.211395,1.377244
2022-10-06,-4.510777,-5.398545,0.700000,0.300000,1.060140,1.276422,-4.777066,-5.835056,0.700000,0.300000,1.060140,1.276422,-5.005177,-6.113589,0.700000,0.300000,1.060140,1.276422,-4.005411,-4.765164,0.700000,0.300000,1.060140,1.276422
2022-10-07,-4.465642,-5.361738,0.559378,0.440622,1.077295,1.127691,-4.685956,-5.737490,0.620287,0.379713,1.077295,1.127691,-4.753004,-5.803178,0.557192,0.442808,1.077295,1.127691,-3.724879,-4.420202,0.554120,0.445880,1.077295,1.127691
2022-10-10,-5.223033,-6.313827,0.300000,0.700000,1.730956,1.130950,-5.538466,-6.723896,0.300000,0.700000,1.730956,1.130950,-5.819773,-7.090752,0.300000,0.700000,1.730956,1.130950,-4.475235,-5.222598,0.300000,0.700000,1.730956,1.130950
2022-10-11,-4.655418,-5.566038,0.300000,0.700000,1.583660,0.994588,-5.004685,-6.024515,0.300000,0.700000,1.583660,0.994588,-5.012923,-6.116937,0.300000,0.700000,1.583660,0.994588,-3.923777,-4.653411,0.300000,0.700000,1.583660,0.994588
2022-10-12,-4.194886,-5.035186,0.300000,0.700000,1.429582,0.894282,-4.414213,-5.465318,0.300000,0.700000,1.429582,0.894282,-4.449752,-5.551963,0.300000,0.700000,1.429582,0.894282,-3.562959,-4.194237,0.300000,0.700000,1.429582,0.894282
2022-10-13,-3.756366,-4.549502,0.300000,0.700000,1.265475,0.808916,-3.979164,-4.910547,0.300000,0.700000,1.265475,0.808916,-4.127374,-4.961695,0.300000,0.700000,1.265475,0.808916,-3.209429,-3.810653,0.300000,0.700000,1.265475,0.808916
2022-10-14,-3.725706,-4.568233,0.300000,0.700000,1.138524,0.852547,-4.033865,-4.787726,0.300000,0.700000,1.138524,0.852547,-4.010808,-4.927988,0.300000,0.700000,1.138524,0.852547,-3.246264,-3.871295,0.300000,0.700000,1.138524,0.852547
2022-10-17,-3.861293,-4.601517,0.300000,0.700000,1.497804,0.781618,-4.195524,-5.061170,0.300000,0.700000,1.497804,0.781618,-4.265467,-5.171525,0.300000,0.700000,1.497804,0.781618,-3.344686,-3.908875,0.300000,0.700000,1.497804,0.781618
2022-10-18,-4.003791,-4.883243,0.300000,0.700000,1.332322,0.867448,-4.250993,-5.130866,0.300000,0.700000,1.332322,0.867448,-4.361049,-5.391370,0.300000,0.700000,1.332322,0.867448,-3.368905,-4.005277,0.300000,0.700000,1.332322,0.867448
2022-10-19,-3.681449,-4.415931,0.300000,0.700000,1.171974,0.816616,-3.883333,-4.668734,0.300000,0.700000,1.171974,0.816616,-3.996009,-4.907198,0.300000,0.700000,1.171974,0.816616,-3.177002,-3.753719,0.300000,0.700000,1.171974,0.816616
2022-10-20,-3.289985,-3.910382,0.300000,0.700000,1.076133,0.734517,-3.496245,-4.199972,0.300000,0.700000,1.076133,0.734517,-3.653709,-4.520674,0.300000,0.700000,1.076133,0.734517,-2.822907,-3.305147,0.300000,0.700000,1.076133,0.734517
2022-10-21,-2.990368,-3.661910,0.300000,0.700000,1.043741,0.661876,-3.224901,-3.919109,0.300000,0.700000,1.043741,0.661876,-3.295301,-4.054735,0.300000,0.700000,1.043741,0.661876,-2.605301,-3.063990,0.300000,0.700000,1.043741,0.661876
2022-10-24,-2.784325,-3.352273,0.300000,0.700000,0.947892,0.612261,-2.982398,-3.590132,0.300000,0.700000,0.947892,0.612261,-3.072442,-3.706808,0.300000,0.700000,0.947892,0.612261,-2.414197,-2.849166,0.300000,0.700000,0.947892,0.612261
2022-10-25,-3.105506,-3.692273,0.315979,0.684021,0.846859,0.732765,-3.220648,-3.926921,0.300000,0.700000,0.846859,0.732765,-3.287059,-3.999998,0.322596,0.677404,0.846859,0.732765,-2.659396,-3.154195,0.331917,0.668083,0.846859,0.732765
2022-10-26,-2.847579,-3.421717,0.400155,0.599845,0.770348,0.713105,-3.109516,-3.825895,0.300000,0.700000,0.770348,0.713105,-3.173727,-3.917243,0.403813,0.596187,0.770348,0.713105,-2.439036,-2.864492,0.408956,0.591044,0.770348,0.713105
2022-10-27,-2.909373,-3.443023,0.416997,0.583003,0.766097,0.718563,-3.047281,-3.695511,0.332302,0.667698,0.766097,0.718563,-3.125980,-3.825747,0.420044,0.579956,0.766097,0.718563,-2.469054,-2.854486,0.424329,0.575671,0.766097,0.718563
2022-10-28,-2.696000,-3.226110,0.300000,0.700000,0.768101,0.647600,-2.882509,-3.435711,0.300000,0.700000,0.768101,0.647600,-2.947544,-3.603063,0.300000,0.700000,0.768101,0.647600,-2.375571,-2.829199,0.303388,0.696612,0.768101,0.647600
2022-10-31,-2.520434,-3.008919,0.300000,0.700000,0.728001,0.590974,-2.628920,-3.208640,0.300000,0.700000,0.728001,0.590974,-2.673862,-3.269997,0.300000,0.700000,0.728001,0.590974,-2.183268,-2.546999,0.300000,0.700000,0.728001,0.590974
2022-11-01,-2.347288,-2.843161,0.300000,0.700000,0.723385,0.542578,-2.462862,-3.003686,0.300000,0.700000,0.723385,0.542578,-2.518346,-3.067425,0.300000,0.700000,0.723385,0.542578,-2.010670,-2.373688,0.300000,0.700000,0.723385,0.542578
2022-11-02,-2.314614,-2.817834,0.300000,0.700000,0.694770,0.533400,-2.441976,-2.967559,0.300000,0.700000,0.694770,0.533400,-2.434470,-2.985266,0.300000,0.700000,0.694770,0.533400,-1.994499,-2.370943,0.300000,0.700000,0.694770,0.533400
2022-11-03,-3.123947,-3.763961,0.300000,0.700000,1.417528,0.544809,-3.438969,-4.140675,0.300000,0.700000,1.417528,0.544809,-3.506080,-4.254771,0.300000,0.700000,1.417528,0.544809,-2.727002,-3.171449,0.300000,0.700000,1.417528,0.544809
2022-11-04,-3.271995,-3.965067,0.300000,0.700000,1.388119,0.606307,-3.509223,-4.265095,0.300000,0.700000,1.388119,0.606307,-3.601948,-4.405108,0.300000,0.700000,1.388119,0.606307,-2.739767,-3.212162,0.300000,0.700000,1.388119,0.606307
2022-11-07,-4.039264,-4.876574,0.300000,0.700000,1.219506,0.946753,-4.387553,-5.307917,0.300000,0.700000,1.219506,0.946753,-4.333271,-5.302300,0.300000,0.700000,1.219506,0.946753,-3.500738,-4.139078,0.300000,0.700000,1.219506,0.946753
2022-11-08,-3.687879,-4.447466,0.300000,0.700000,1.072597,0.851216,-3.860825,-4.647030,0.300000,0.700000,1.072597,0.851216,-3.976775,-4.923655,0.300000,0.700000,1.072597,0.851216,-3.179062,-3.761533,0.300000,0.700000,1.072597,0.851216
2022-11-09,-3.424261,-4.151886,0.336634,0.663366,0.943457,0.830259,-3.651689,-4.412276,0.300000,0.700000,0.943457,0.830259,-3.761468,-4.588874,0.342542,0.657458,0.943457,0.830259,-2.967760,-3.509376,0.350860,0.649140,0.943457,0.830259
2022-11-10,-3.605765,-4.336685,0.300000,0.700000,1.326357,0.744611,-3.793670,-4.599069,0.300000,0.700000,1.326357,0.744611,-3.949777,-4.781753,0.300000,0.700000,1.326357,0.744611,-3.042869,-3.580371,0.300000,0.700000,1.326357,0.744611
2022-11-11,-5.024551,-6.149324,0.469277,0.530723,1.301407,1.271035,-5.427059,-6.622017,0.437635,0.562365,1.301407,1.271035,-5.570698,-6.894882,0.470410,0.529590,1.301407,1.271035,-4.231952,-4.924087,0.472003,0.527997,1.301407,1.271035
2022-11-14,-4.587140,-5.413767,0.475629,0.524371,1.144498,1.123264,-4.810047,-5.860757,0.450515,0.549485,1.144498,1.123264,-4.933434,-6.050928,0.476528,0.523472,1.144498,1.123264,-3.799783,-4.413886,0.477792,0.522208,1.144498,1.123264
2022-11-15,-4.127498,-4.973698,0.386816,0.613184,1.094131,1.002264,-4.344257,-5.300213,0.300000,0.700000,1.094131,1.002264,-4.507550,-5.457558,0.390954,0.609046,1.094131,1.002264,-3.510062,-4.090803,0.396773,0.603227,1.094131,1.002264
2022-11-16,-3.677718,-4.422727,0.403917,0.596083,0.961501,0.892680,-3.846600,-4.694974,0.306238,0.693762,0.961501,0.892680,-3.986303,-4.869646,0.407439,0.592561,0.961501,0.892680,-3.104309,-3.627385,0.412391,0.587609,0.961501,0.892680
2022-11-17,-3.471539,-4.174820,0.396322,0.603678,0.939830,0.867381,-3.740169,-4.590098,0.300000,0.700000,0.939830,0.867381,-3.849087,-4.665300,0.400118,0.599882,0.939830,0.867381,-2.995546,-3.522077,0.405456,0.594544,0.939830,0.867381
2022-11-18,-3.138422,-3.781900,0.372013,0.627987,0.853235,0.772491,-3.328252,-4.093679,0.300000,0.700000,0.853235,0.772491,-3.392742,-4.143441,0.376679,0.623321,0.853235,0.772491,-2.706648,-3.189841,0.383243,0.616757,0.853235,0.772491
2022-11-21,-3.008830,-3.680363,0.527319,0.472681,0.755275,0.771300,-3.226618,-3.898515,0.555464,0.444536,0.755275,0.771300,-3.281177,-4.004934,0.526311,0.473689,0.755275,0.771300,-2.528097,-2.956744,0.524895,0.475105,0.755275,0.771300
2022-11-22,-2.722623,-3.311174,0.504307,0.495693,0.703234,0.705564,-2.995112,-3.621994,0.508750,0.491250,0.703234,0.705564,-3.098609,-3.798976,0.504148,0.495852,0.703234,0.705564,-2.315263,-2.685922,0.503925,0.496075,0.703234,0.705564
